channel,u_change,u_spectral,u_surprise,m_peak,m_band,channel_effective_rank,m_channel,U,M,dataset,segment,window_start,window_stop,unit_id,U_bucket,M_bucket
6,0.2342190915985679,0.6215945317198679,0.5839332767001221,0.125,0.6559076442344065,3.6628813426987428,0.4438135563767679,0.4799156333395193,0.4082404002037248,ETTh2,raw,8184,8280,raw:8184:6,high,low
0,0.17656573475115123,0.28913229409708296,0.5619051058359381,0.75,0.9205841221557839,3.5726538235402625,0.42877563654208434,0.34253437822805743,0.6997865862326228,ETTh2,raw,8232,8328,raw:8232:0,mid,high
1,0.3572757174490029,0.1774631776821699,0.4071774174635983,0.875,0.8850066386177644,3.5726538235402625,0.42877563654208434,0.31397210419825705,0.7295940917199496,ETTh2,raw,8232,8328,raw:8232:1,low,high
2,0.06854071131548811,0.17349648228225834,0.5089165695208613,0.75,0.8955975781900571,3.5726538235402625,0.42877563654208434,0.25031792103953593,0.6914577382440471,ETTh2,raw,8232,8328,raw:8232:2,low,high
3,0.29990236118319924,0.18348799895386378,0.4139923693541757,1.0,0.8795531212563371,3.5726538235402625,0.42877563654208434,0.2991275764970796,0.7694429192661404,ETTh2,raw,8232,8328,raw:8232:3,low,high
4,0.3492433563901196,0.3920229789049453,0.5579811525730952,1.0,0.9242817053526837,3.5726538235402625,0.42877563654208434,0.43308249595605336,0.784352447298256,ETTh2,raw,8232,8328,raw:8232:4,high,high
5,0.7255226057178217,0.4036613386732514,0.37390155210942116,1.0,0.9709706736491409,3.5726538235402625,0.42877563654208434,0.5010284988334981,0.7999154367304083,ETTh2,raw,8232,8328,raw:8232:5,high,high
6,0.6082667050500983,0.5153188816176527,0.13301071860478772,0.375,0.6908495093148038,3.5726538235402625,0.42877563654208434,0.4188654350908463,0.498208381952296,ETTh2,raw,8232,8328,raw:8232:6,mid,mid
0,0.6161980396082432,0.1812384572323556,0.7251893748449115,0.0,0.7423225136086267,2.2142147271745136,0.2023691208584704,0.5075419572285034,0.3148972114890323,ETTh2,raw,8256,8352,raw:8256:0,high,low
1,0.622363505293597,0.1622772205593659,0.5451222413524669,0.0,0.7244526335758491,2.2142147271745136,0.2023691208584704,0.4432543224018099,0.3089405848114398,ETTh2,raw,8256,8352,raw:8256:1,high,low
2,0.8135428755226894,0.2783654297683148,0.5526546942197059,0.0,0.7207250208133524,2.2142147271745136,0.2023691208584704,0.54818766650357,0.30769804722394095,ETTh2,raw,8256,8352,raw:8256:2,high,low
3,0.6582197726045902,0.27492002223437456,0.5442710670318357,0.0,0.7650052793212984,2.2142147271745136,0.2023691208584704,0.4924702872902668,0.32245813339325624,ETTh2,raw,8256,8352,raw:8256:3,high,low
4,0.3989087295612811,0.3543917379185233,0.705108996462987,1.0,0.9212031097679995,2.2142147271745136,0.2023691208584704,0.48613648798093045,0.7078574102088232,ETTh2,raw,8256,8352,raw:8256:4,high,high
5,0.33034469119087073,0.24064161306681964,0.5348905972202824,0.875,0.912720271625665,2.2142147271745136,0.2023691208584704,0.36862563382599095,0.6633631308280451,ETTh2,raw,8256,8352,raw:8256:5,mid,high
6,0.7444040608743885,0.030041937358453,0.35748123260824227,0.375,0.7745572201521319,2.2142147271745136,0.2023691208584704,0.3773090769470279,0.45064211367020074,ETTh2,raw,8256,8352,raw:8256:6,mid,mid
0,0.45137070945836455,0.24751525081037065,0.2416374255903125,0.0,0.6603390358790329,2.9698260804740935,0.32830434619850835,0.31350779528634926,0.32954779402584705,ETTh2,raw,8304,8400,raw:8304:0,low,low
1,0.5216021992342064,0.33549948179624467,0.44760866557516354,0.125,0.7256758447912195,2.9698260804740935,0.32830434619850835,0.43490344886853816,0.3929933969965759,ETTh2,raw,8304,8400,raw:8304:1,high,low
2,0.6172304113960894,0.2922602478555087,0.16176435465489708,0.0,0.6183037060547774,2.9698260804740935,0.32830434619850835,0.35708500463549836,0.3155360174177619,ETTh2,raw,8304,8400,raw:8304:2,mid,low
3,0.5957850507610265,0.39896597672044504,0.14871718321529587,0.0,0.7089492637325145,2.9698260804740935,0.32830434619850835,0.3811560702322558,0.3457512033103409,ETTh2,raw,8304,8400,raw:8304:3,mid,low
4,0.37438298985805696,0.2912134475356796,0.6343343892419009,0.875,0.8076239872549813,2.9698260804740935,0.32830434619850835,0.4333102755452125,0.6703094444844965,ETTh2,raw,8304,8400,raw:8304:4,high,high
5,0.1541548869133602,0.17951716754193148,0.5084934644540495,1.0,0.8804851617277197,2.9698260804740935,0.32830434619850835,0.2807218396364471,0.7362631693087427,ETTh2,raw,8304,8400,raw:8304:5,low,high
6,0.7806309910009113,0.38841439354203955,0.33264663074787054,0.25,0.6635990583160157,2.9698260804740935,0.32830434619850835,0.5005640050969405,0.41396780150484136,ETTh2,raw,8304,8400,raw:8304:6,high,low
0,0.8214911264219991,0.2583403434756054,0.18808481792115664,0.375,0.9286422077286373,3.2623167886111886,0.37705279747344345,0.4226387626062537,0.5602316684006936,ETTh2,raw,8328,8424,raw:8328:0,mid,mid
1,0.8648671630250814,0.3453715827720484,0.23963051078818906,0.875,0.9503225867834159,3.2623167886111886,0.37705279747344345,0.4832897521951063,0.7341251280856197,ETTh2,raw,8328,8424,raw:8328:1,high,high
2,0.8012891153586146,0.24330908282880634,0.14215869501439118,0.625,0.9183388813117085,3.2623167886111886,0.37705279747344345,0.3955856310672707,0.6401305595950506,ETTh2,raw,8328,8424,raw:8328:2,mid,high
3,0.7603570486544806,0.3342709641770932,0.399098895437935,0.75,0.9459622127389629,3.2623167886111886,0.37705279747344345,0.49790896942316953,0.6910050034041354,ETTh2,raw,8328,8424,raw:8328:3,high,high
4,0.40206114388780445,0.15522593313014107,0.4876892773840232,0.75,0.7367965762821699,3.2623167886111886,0.37705279747344345,0.3483254514673229,0.6212831245852045,ETTh2,raw,8328,8424,raw:8328:4,mid,high
5,0.740096512805811,0.240921730015819,0.4964469304213761,1.0,0.8232577649903329,3.2623167886111886,0.37705279747344345,0.49248839108100206,0.733436854154592,ETTh2,raw,8328,8424,raw:8328:5,high,high
6,0.8708828480461538,0.32457326223735583,0.46509432743518625,0.25,0.5636055144960295,3.2623167886111886,0.37705279747344345,0.5535168125728985,0.3968861039898243,ETTh2,raw,8328,8424,raw:8328:6,high,low
0,0.19716372870688614,0.1705012870332875,0.23081299857238474,0.5,0.8627050753832405,3.133474175034246,0.3555790285797426,0.19949267143751945,0.5727613679876611,ETTh2,raw,8376,8472,raw:8376:0,low,mid
1,0.2799196154508353,0.354705925811615,0.3636959646878223,1.0,0.8729981187702317,3.133474175034246,0.3555790285797426,0.3327738353167575,0.7428590491166581,ETTh2,raw,8376,8472,raw:8376:1,mid,high
2,0.25213526521088847,0.24413268463816384,0.16020463721644426,0.375,0.7715869437420085,3.133474175034246,0.3555790285797426,0.21882419568849887,0.5007219907739171,ETTh2,raw,8376,8472,raw:8376:2,low,mid
3,0.47560802951074765,0.4949235620302235,0.3668991016641831,1.0,0.8948219458555055,3.133474175034246,0.3555790285797426,0.44581023106838474,0.7501336581450827,ETTh2,raw,8376,8472,raw:8376:3,high,high
4,0.4139538380689909,0.13178435714378522,0.4171506447518872,0.25,0.8012948450862576,3.133474175034246,0.3555790285797426,0.3209629466548878,0.46895795788866673,ETTh2,raw,8376,8472,raw:8376:4,low,mid
5,0.9205348969475722,0.11004053968451696,0.4533873399713255,0.5,0.8399048545676895,3.133474175034246,0.3555790285797426,0.4946542588678049,0.5651612943824774,ETTh2,raw,8376,8472,raw:8376:5,high,mid
6,0.42673814249550124,0.04211954246444931,0.2749858131632496,0.25,0.34417171398268154,3.133474175034246,0.3555790285797426,0.24794783270773338,0.31658358085414134,ETTh2,raw,8376,8472,raw:8376:6,low,low
0,0.5706834740575533,0.12688728330237323,0.9562344477391705,0.875,0.9726834357468088,3.1231208498775676,0.35385347438983883,0.551268401699699,0.7338456367122159,ETTh2,raw,8400,8496,raw:8400:0,high,high
1,0.5506974598015277,0.2695796743155758,0.5720669757899853,1.0,0.9258562764753742,3.1231208498775676,0.35385347438983883,0.46411470330236293,0.7599032502884043,ETTh2,raw,8400,8496,raw:8400:1,high,high
2,0.4519054531704293,0.22190533217040076,0.7268483076756397,0.375,0.8223903607555537,3.1231208498775676,0.35385347438983883,0.46688636433882325,0.5170812783817976,ETTh2,raw,8400,8496,raw:8400:2,high,mid
3,0.5531966893677983,0.3162525708215785,0.46391068593702117,1.0,0.9276704463043077,3.1231208498775676,0.35385347438983883,0.444453315375466,0.7605079735647156,ETTh2,raw,8400,8496,raw:8400:3,high,high
4,0.789675928395687,0.14232082176825622,0.7734249019654633,0.125,0.8491016250221124,3.1231208498775676,0.35385347438983883,0.5684738840431355,0.4426516998039838,ETTh2,raw,8400,8496,raw:8400:4,high,mid
5,0.9999999990708441,0.38124145441454826,0.8838507248055565,0.25,0.9261934653311236,3.1231208498775676,0.35385347438983883,0.7550307260969831,0.5100156465736542,ETTh2,raw,8400,8496,raw:8400:5,high,mid
6,0.8047923245138896,0.1329219703738156,0.025649223309102572,0.25,0.45047114435781027,3.1231208498775676,0.35385347438983883,0.32112117273226926,0.35144153958254964,ETTh2,raw,8400,8496,raw:8400:6,low,low
0,0.7597201278283763,0.21297503503391,0.13569953529694168,0.875,0.8887817490130221,0.9999999900000118,0.0,0.3694648993864093,0.5879272496710074,ETTh2,raw,8424,8520,raw:8424:0,mid,mid
1,0.6749913584276341,0.2989466546508047,0.25712194984638936,1.0,0.889175135776297,0.9999999900000118,0.0,0.41035332097494276,0.6297250452587657,ETTh2,raw,8424,8520,raw:8424:1,mid,high
2,0.2539495006234873,0.20749628298312184,0.49852120786063936,0.625,0.8872635838091015,0.9999999900000118,0.0,0.3199889971557495,0.5040878612697005,ETTh2,raw,8424,8520,raw:8424:2,low,mid
3,0.16478273181719372,0.3699112579102152,0.49245756473687347,1.0,0.8957645960508385,0.9999999900000118,0.0,0.34238385148809414,0.6319215320169461,ETTh2,raw,8424,8520,raw:8424:3,mid,high
4,0.8671801656085355,0.09359656549420328,0.02616489895177049,0.25,0.8289664998322319,0.9999999900000118,0.0,0.3289805433515031,0.3596554999440773,ETTh2,raw,8424,8520,raw:8424:4,mid,low
5,1.0,0.09904135977801433,0.0,0.5,0.9252650809558371,0.9999999900000118,0.0,0.3663471199260048,0.4750883603186124,ETTh2,raw,8424,8520,raw:8424:5,mid,mid
6,0.5726479671336568,0.10802883164848108,0.1449528663986224,0.25,0.5746757239515635,0.9999999900000118,0.0,0.2752098883935868,0.2748919079838545,ETTh2,raw,8424,8520,raw:8424:6,low,low
0,0.2002913041274248,0.16574449188886126,0.61977967174091,0.375,0.868319574183197,0.9999999900000359,0.0,0.3286051559190653,0.4144398580610657,ETTh2,raw,8472,8568,raw:8472:0,mid,low
1,0.28526811409977915,0.29167392864175656,0.4422863194376907,0.625,0.9309336764658586,0.9999999900000359,0.0,0.33974278739307545,0.5186445588219528,ETTh2,raw,8472,8568,raw:8472:1,mid,mid
2,0.16912929868495996,0.15815523028556572,0.5505194243930149,0.125,0.8154107412781191,0.9999999900000359,0.0,0.29260131778784687,0.3134702470927064,ETTh2,raw,8472,8568,raw:8472:2,low,low
3,0.4081807542551311,0.32447205522175726,0.5871313661279196,1.0,0.9469945146064783,0.9999999900000359,0.0,0.43992805853493594,0.6489981715354928,ETTh2,raw,8472,8568,raw:8472:3,high,high
4,0.18466811204590539,0.176484309801196,0.45847652378391135,0.25,0.6640652928490004,0.9999999900000359,0.0,0.2732096485436709,0.3046884309496668,ETTh2,raw,8472,8568,raw:8472:4,low,low
5,0.0,0.24293977714774478,0.0,0.5,0.7670368940052277,0.9999999900000359,0.0,0.08097992571591493,0.4223456313350759,ETTh2,raw,8472,8568,raw:8472:5,low,mid
6,0.5844789934827385,0.07571943416295683,0.10963545848607548,0.25,0.7353445695952585,0.9999999900000359,0.0,0.2566112953772569,0.32844818986508617,ETTh2,raw,8472,8568,raw:8472:6,low,low
0,0.30838463982620445,0.19860686780024617,0.7300356854977955,0.375,0.840563856876526,0.9999999900000199,0.0,0.41234239770808206,0.40518795229217536,ETTh2,raw,8496,8592,raw:8496:0,mid,low
1,0.6296872583831161,0.16918534211445357,0.774308791757393,0.75,0.9118948728735013,0.9999999900000199,0.0,0.5243937974183209,0.5539649576245004,ETTh2,raw,8496,8592,raw:8496:1,high,mid
2,0.2773648108353727,0.11640622826360167,0.5805294953084384,0.125,0.7478633556286179,0.9999999900000199,0.0,0.3247668448024709,0.290954451876206,ETTh2,raw,8496,8592,raw:8496:2,mid,low
3,0.24030642785894563,0.20384246940857972,0.5857305006214022,1.0,0.9208631548509557,0.9999999900000199,0.0,0.3432931326296425,0.6402877182836519,ETTh2,raw,8496,8592,raw:8496:3,mid,high
4,0.5147717044753914,0.39831869922377083,0.44133257264568443,0.375,0.9749849669128919,0.9999999900000199,0.0,0.45147432544828225,0.449994988970964,ETTh2,raw,8496,8592,raw:8496:4,high,mid
5,0.9999999971429776,0.29296507298279884,0.5,0.75,0.9730321607114635,0.9999999900000199,0.0,0.5976550233752588,0.5743440535704879,ETTh2,raw,8496,8592,raw:8496:5,high,mid
6,0.66014753646371,0.04878156757792708,0.22859053736555254,0.125,0.5390330457407028,0.9999999900000199,0.0,0.3125065471357299,0.22134434858023425,ETTh2,raw,8496,8592,raw:8496:6,low,low
0,0.6523495657816287,0.11998833069917869,0.28584933176852906,0.25,0.888077222585062,3.1591192754161157,0.35985321196959724,0.35272907608311216,0.49931014485155306,ETTh2,raw,8544,8640,raw:8544:0,mid,mid
1,0.776807181450683,0.22628579474204394,0.2496589449296621,1.0,0.943822176376902,3.1591192754161157,0.35985321196959724,0.417583973707463,0.7678917961154997,ETTh2,raw,8544,8640,raw:8544:1,mid,high
2,0.13651918106232808,0.07677279730522499,0.6325876464372784,0.5,0.7146212537638796,3.1591192754161157,0.35985321196959724,0.28195987493494384,0.524824821911159,ETTh2,raw,8544,8640,raw:8544:2,low,mid
3,0.13810224491699852,0.19903644511602014,0.5365024349062583,1.0,0.898552530106427,3.1591192754161157,0.35985321196959724,0.2912137083130923,0.7528019140253415,ETTh2,raw,8544,8640,raw:8544:3,low,high
4,0.9185276917941476,0.23555376209471623,0.04406958788352673,0.625,0.926000493043465,3.1591192754161157,0.35985321196959724,0.3993836805907969,0.636951235004354,ETTh2,raw,8544,8640,raw:8544:4,mid,high
5,0.88372699025256,0.16662085072535462,0.07101748800380087,0.375,0.9452442026138059,3.1591192754161157,0.35985321196959724,0.3737884429939051,0.560032471527801,ETTh2,raw,8544,8640,raw:8544:5,mid,mid
6,0.7379574342202748,0.41990293900357784,0.6432583769248652,0.25,0.7034735815761971,3.1591192754161157,0.35985321196959724,0.6003729167162393,0.43777559784859815,ETTh2,raw,8544,8640,raw:8544:6,high,mid
0,0.4765405721562431,0.3528206026995621,0.3699714410035509,0.125,0.9109624249069534,3.1342949569530627,0.3557158255659841,0.3997775386197853,0.4638927501576458,ETTh2,raw,8568,8664,raw:8568:0,mid,mid
1,0.530887549722337,0.23046161507204938,0.2938224747352123,0.75,0.9113516497061803,3.1342949569530627,0.3557158255659841,0.3517238798431996,0.6723558250907214,ETTh2,raw,8568,8664,raw:8568:1,mid,high
2,0.15414897324633758,0.09770766973789345,0.5307207878416217,0.125,0.6515582098722625,3.1342949569530627,0.3557158255659841,0.26085914360861756,0.3774246784794155,ETTh2,raw,8568,8664,raw:8568:2,low,low
3,0.07770537837066716,0.2769926251934814,0.5137988884543699,1.0,0.8366268458775576,3.1342949569530627,0.3557158255659841,0.28949896400617287,0.7307808904811806,ETTh2,raw,8568,8664,raw:8568:3,low,high
4,0.73880487303092,0.2115847970305935,0.4227552459398423,0.25,0.8150186380907589,3.1342949569530627,0.3557158255659841,0.4577149720004519,0.47357815455224767,ETTh2,raw,8568,8664,raw:8568:4,high,mid
5,0.6654941593242656,0.2496772475925383,0.29964560461255596,0.0,0.854622179344737,3.1342949569530627,0.3557158255659841,0.4049390038431199,0.403446001636907,ETTh2,raw,8568,8664,raw:8568:5,mid,low
6,0.5084297671114062,0.10973933730354417,0.02756047204166933,0.375,0.5481422972686096,3.1342949569530627,0.3557158255659841,0.21524319215220655,0.42628604094486455,ETTh2,raw,8568,8664,raw:8568:6,low,mid
0,0.34932922903167585,0.13843498538487237,0.6913155793764696,0.5,0.8327031087975743,3.391095493781358,0.39851591496603317,0.3930265979310059,0.5770730079212024,ETTh2,raw,8592,8688,raw:8592:0,mid,mid
1,0.42389450582757815,0.1838485692154504,0.5157077686596432,1.0,0.9207590975143783,3.391095493781358,0.39851591496603317,0.37448361456755724,0.7730916708268039,ETTh2,raw,8592,8688,raw:8592:1,mid,high
2,0.3678638464696108,0.23667490422651763,0.6975915546330737,0.25,0.7886939212180062,3.391095493781358,0.39851591496603317,0.434043435109734,0.4790699453946798,ETTh2,raw,8592,8688,raw:8592:2,high,mid
3,0.33490319782836975,0.268285065309094,0.551605043057662,0.75,0.9330603005570437,3.391095493781358,0.39851591496603317,0.38493110206504194,0.6938587385076923,ETTh2,raw,8592,8688,raw:8592:3,mid,high
4,0.3328089240061445,0.3246466785654659,0.3333341624490731,0.75,0.8521780155726404,3.391095493781358,0.39851591496603317,0.3302632550068945,0.6668979768462245,ETTh2,raw,8592,8688,raw:8592:4,mid,high
5,0.40211351318006283,0.1970488751502194,0.4834638153882731,0.875,0.8177258836806401,3.391095493781358,0.39851591496603317,0.3608754012395184,0.6970805995488911,ETTh2,raw,8592,8688,raw:8592:5,mid,high
6,0.1487168321166511,0.03607042937444792,0.27511308943019547,0.25,0.35282187523795555,3.391095493781358,0.39851591496603317,0.15330011697376483,0.3337792634013295,ETTh2,raw,8592,8688,raw:8592:6,low,low
0,0.43195611093109454,0.1721432356019822,0.6162112218782255,0.5,0.8532119034744238,3.1872666109045285,0.3645444345431807,0.4067701894704341,0.5725854460058681,ETTh2,raw,8640,8736,raw:8640:0,mid,mid
1,0.5883498219529246,0.24125863750331805,0.5463521847993976,0.875,0.8224085934413459,3.1872666109045285,0.3645444345431807,0.45865354808521347,0.6873176759948422,ETTh2,raw,8640,8736,raw:8640:1,high,high
2,0.45801124470632193,0.19858134921287934,0.7632843572962519,0.25,0.8036730154585114,3.1872666109045285,0.3645444345431807,0.4732923170718177,0.47273915000056405,ETTh2,raw,8640,8736,raw:8640:2,high,mid
3,0.6070996061397624,0.3124721857543742,0.624705516273266,0.875,0.8932237557880143,3.1872666109045285,0.3645444345431807,0.5147591027224675,0.7109227301103983,ETTh2,raw,8640,8736,raw:8640:3,high,high
4,0.46125367969221276,0.2352957355353968,0.4957059757356657,0.875,0.7853000056302133,3.1872666109045285,0.3645444345431807,0.39741846365442507,0.6749481467244647,ETTh2,raw,8640,8736,raw:8640:4,mid,high
5,0.5496961342334167,0.12572047044711943,0.47048169109154214,0.5,0.6951965548566779,3.1872666109045285,0.3645444345431807,0.38196609859069275,0.5199136631332862,ETTh2,raw,8640,8736,raw:8640:5,mid,mid
6,0.0987306712169469,0.008350737939400426,0.1668667328876921,0.25,0.37445431093207104,3.1872666109045285,0.3645444345431807,0.09131604734801314,0.3296662484917506,ETTh2,raw,8640,8736,raw:8640:6,low,low
0,0.11945399487249075,0.23679752401683604,0.3634125766154381,0.25,0.9396205651556415,3.1363737916039924,0.3560622980072283,0.2398880318349216,0.51522762105429,ETTh2,raw,8664,8760,raw:8664:0,low,mid
1,0.4387015117548021,0.1752762044616146,0.21512559141996332,0.625,0.9106140796769514,3.1363737916039924,0.3560622980072283,0.2763677692121267,0.6305587925613932,ETTh2,raw,8664,8760,raw:8664:1,low,high
2,0.2501012061553648,0.17621652146803257,0.7174759841341378,0.25,0.8416765073876028,3.1363737916039924,0.3560622980072283,0.38126457058584506,0.482579601798277,ETTh2,raw,8664,8760,raw:8664:2,mid,mid
3,0.2094218690748353,0.19206056952103212,0.50753604256183,1.0,0.8968923135850301,3.1363737916039924,0.3560622980072283,0.30300616038589917,0.7509848705307528,ETTh2,raw,8664,8760,raw:8664:3,low,high
4,0.26916841413699744,0.3009463105716639,0.47930465991579974,0.625,0.8864828445301012,3.1363737916039924,0.3560622980072283,0.34980646154148703,0.6225150475124431,ETTh2,raw,8664,8760,raw:8664:4,mid,high
5,0.26387623244112257,0.08387857950147248,0.48105372588011003,0.625,0.7989020009458924,3.1363737916039924,0.3560622980072283,0.2762695126075683,0.5933214329843736,ETTh2,raw,8664,8760,raw:8664:5,low,mid
6,0.25811839891198685,0.47278267004454894,0.2690266231380954,0.375,0.679896651003805,3.1363737916039924,0.3560622980072283,0.3333092306982104,0.4703196496703444,ETTh2,raw,8664,8760,raw:8664:6,mid,mid
0,0.7574814036347485,0.16915951835172532,0.28303377019199166,0.625,0.7949741585297645,3.4102970311671776,0.4017161711916693,0.4032248973928218,0.6072301099071445,ETTh2,raw,8712,8808,raw:8712:0,mid,high
1,0.47491313748641106,0.18232285853733077,0.40954398143161,0.75,0.7646796651986317,3.4102970311671776,0.4017161711916693,0.35559332581845066,0.6387986121301004,ETTh2,raw,8712,8808,raw:8712:1,mid,high
2,0.6342046760134121,0.1337794797008764,0.33494505085933635,0.375,0.7806032744979545,3.4102970311671776,0.4017161711916693,0.36764306885787496,0.5191064818965413,ETTh2,raw,8712,8808,raw:8712:2,mid,mid
3,0.3904026051284136,0.42421360837940303,0.30034257694129585,1.0,0.9605164341734945,3.4102970311671776,0.4017161711916693,0.3716529301497042,0.7874108684550546,ETTh2,raw,8712,8808,raw:8712:3,mid,high
4,0.3430863789716304,0.3699061923204648,0.5500853144089648,0.5,0.8636992006230689,3.4102970311671776,0.4017161711916693,0.42102596190035335,0.5884717906049127,ETTh2,raw,8712,8808,raw:8712:4,mid,mid
5,0.33818663994958664,0.35843844438226424,0.5342190715719252,0.625,0.895662064668081,3.4102970311671776,0.4017161711916693,0.4102813853012586,0.6407927452865834,ETTh2,raw,8712,8808,raw:8712:5,mid,high
6,0.8727278462899237,0.14217934904918242,0.04671339827971577,0.25,0.7516244825920015,3.4102970311671776,0.4017161711916693,0.353873531206274,0.46778021792789026,ETTh2,raw,8712,8808,raw:8712:6,mid,mid
0,0.7100103902517556,0.2667712690644485,0.45431880163078336,0.625,0.9660091918759297,3.6537009114980132,0.44228348451252975,0.47703348698232917,0.6777642254628198,ETTh2,raw,8736,8832,raw:8736:0,high,high
1,0.7094838501605302,0.3519169607884528,0.40861594585411987,1.0,0.9828758807228677,3.6537009114980132,0.44228348451252975,0.4900055856010343,0.8083864550784657,ETTh2,raw,8736,8832,raw:8736:1,high,high
2,0.50422700279695,0.19481039549425289,0.469815724285184,0.375,0.8988296495017922,3.6537009114980132,0.44228348451252975,0.38961770752546226,0.5720377113381073,ETTh2,raw,8736,8832,raw:8736:2,mid,mid
3,0.6600971972614516,0.3497582530811064,0.5683044491642827,0.75,0.9790309169780828,3.6537009114980132,0.44228348451252975,0.5260532998356134,0.7237714671635375,ETTh2,raw,8736,8832,raw:8736:3,high,high
4,0.5232811403970272,0.17609947491540762,0.6079412431635443,0.75,0.8843764693303905,3.6537009114980132,0.44228348451252975,0.4357739528253264,0.6922199846143068,ETTh2,raw,8736,8832,raw:8736:4,high,high
5,0.512388441547398,0.1809689213031468,0.4607325356093001,0.5,0.8844449557753908,3.6537009114980132,0.44228348451252975,0.3846966328199483,0.6089094800959735,ETTh2,raw,8736,8832,raw:8736:5,mid,high
6,0.43111692552905057,0.08642436693515326,0.43880261340065774,0.0,0.569940108973854,3.6537009114980132,0.44228348451252975,0.31878130195495386,0.33740786449546123,ETTh2,raw,8736,8832,raw:8736:6,low,low
0,0.685698840257815,0.31514959737632076,0.38636313664737654,0.375,0.8964446775186506,3.0296881420082067,0.3382813564375655,0.46240385809383744,0.5365753446520721,ETTh2,raw,8760,8856,raw:8760:0,high,mid
1,0.597404144669873,0.19499855080983924,0.4444534039910001,0.25,0.8101898867130622,3.0296881420082067,0.3382813564375655,0.4122853664902375,0.4661570810502093,ETTh2,raw,8760,8856,raw:8760:1,mid,mid
2,0.5546038305651917,0.2483122392531148,0.3819130171238366,0.25,0.8954959932778318,3.0296881420082067,0.3382813564375655,0.3949430289807143,0.49459244990513246,ETTh2,raw,8760,8856,raw:8760:2,mid,mid
3,0.42871860975181963,0.24631117437167738,0.2785298456872769,0.125,0.8564075134450092,3.0296881420082067,0.3382813564375655,0.3178532099369246,0.4398962899608582,ETTh2,raw,8760,8856,raw:8760:3,low,mid
4,0.13172537523596295,0.2406795315609406,0.4987194581875711,1.0,0.9352401078968203,3.0296881420082067,0.3382813564375655,0.2903747883281582,0.7578404881114619,ETTh2,raw,8760,8856,raw:8760:4,low,high
5,0.8947754327947282,0.16133075993293194,0.02185310052603316,0.5,0.9186581565406422,3.0296881420082067,0.3382813564375655,0.35931976441789776,0.5856465043260692,ETTh2,raw,8760,8856,raw:8760:5,mid,mid
6,0.9210327066764145,0.6529201733849808,0.39098675241513137,0.125,0.7896033215654009,3.0296881420082067,0.3382813564375655,0.6549798774921755,0.41762822600098887,ETTh2,raw,8760,8856,raw:8760:6,high,mid
0,0.3906379858724567,0.2282428559870286,0.47710845835155485,0.375,0.8099891635030501,3.6679343664327066,0.44465572699769157,0.3653297667370134,0.5432149635002472,ETTh2,raw,8808,8904,raw:8808:0,mid,mid
1,0.69693662922809,0.27320023797407794,0.12706611490273156,0.875,0.9061023495780614,3.6679343664327066,0.44465572699769157,0.3657343273682998,0.7419193588585843,ETTh2,raw,8808,8904,raw:8808:1,mid,high
2,0.5391073306155223,0.14962370213128204,0.6371701584056887,0.125,0.7353583162102147,3.6679343664327066,0.44465572699769157,0.44196706371749767,0.43500468106930207,ETTh2,raw,8808,8904,raw:8808:2,high,mid
3,0.646546272991433,0.17630248297240858,0.10728595092370856,0.75,0.8751880033701587,3.6679343664327066,0.44465572699769157,0.31004490229585,0.6899479101226168,ETTh2,raw,8808,8904,raw:8808:3,low,high
4,0.1924383471944876,0.2720389418685674,0.5029100640409535,1.0,0.7391269211843926,3.6679343664327066,0.44465572699769157,0.3224624510346695,0.7279275493940279,ETTh2,raw,8808,8904,raw:8808:4,low,high
5,0.9362406872616815,0.20338945428918814,0.228544341491417,0.75,0.8647645885234727,3.6679343664327066,0.44465572699769157,0.4560581610140955,0.6864734385070547,ETTh2,raw,8808,8904,raw:8808:5,high,high
6,0.39828273370918654,0.057882385614340844,0.5146039794295217,0.125,0.4610804019042122,3.6679343664327066,0.44465572699769157,0.3235896995843497,0.3435787096339679,ETTh2,raw,8808,8904,raw:8808:6,low,low
0,0.31646723991034786,0.11365007765346763,0.7245612154676128,0.25,0.7313029468089806,3.6917439869858666,0.4486239970832711,0.3848928443438094,0.4766423146307506,ETTh2,raw,8832,8928,raw:8832:0,mid,mid
1,0.2631862275206739,0.21407682729277408,0.6217514332855476,1.0,0.832989306117009,3.6917439869858666,0.4486239970832711,0.3663381626996652,0.7605377677334267,ETTh2,raw,8832,8928,raw:8832:1,mid,high
2,0.4302356861055422,0.12819844872662436,0.7045506416249585,0.25,0.6989281328016252,3.6917439869858666,0.4486239970832711,0.4209949254857084,0.4658507099616321,ETTh2,raw,8832,8928,raw:8832:2,mid,mid
3,0.27525141200472125,0.22028233208045803,0.45264071049021576,1.0,0.8711784589687741,3.6917439869858666,0.4486239970832711,0.31605815152513167,0.7732674853506817,ETTh2,raw,8832,8928,raw:8832:3,low,high
4,0.42794153122280776,0.31992025935981394,0.49938023313439084,1.0,0.7452048839120122,3.6917439869858666,0.4486239970832711,0.4157473412390042,0.7312762936650944,ETTh2,raw,8832,8928,raw:8832:4,mid,high
5,0.625662325050578,0.18479377160051466,0.40495813793817914,0.375,0.8089007603726196,3.6917439869858666,0.4486239970832711,0.40513807819642395,0.5441749191519635,ETTh2,raw,8832,8928,raw:8832:5,mid,mid
